Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28113301,MALARIA_SUSPECTS,COUNTRY,IDN,YEAR,2015,,,,,,,,,1 567 450,1567450,,,,2022-02-10T07:59:25Z,2015,2015-01-01,2015-12-31
28113302,MALARIA_SUSPECTS,COUNTRY,IDN,YEAR,2016,,,,,,,,,1 457 858,1457858,,,,2022-02-10T07:59:25Z,2016,2016-01-01,2016-12-31
28113303,MALARIA_SUSPECTS,COUNTRY,IDN,YEAR,2017,,,,,,,,,1 441 679,1441679,,,,2022-02-10T07:59:25Z,2017,2017-01-01,2017-12-31
28113304,MALARIA_SUSPECTS,COUNTRY,IDN,YEAR,2018,,,,,,,,,1 700 094,1700094,,,,2022-02-10T07:59:25Z,2018,2018-01-01,2018-12-31
28113305,MALARIA_SUSPECTS,COUNTRY,IDN,YEAR,2019,,,,,,,,,2 491 516,2491516,,,,2022-02-10T07:59:25Z,2019,2019-01-01,2019-12-31
28113306,MALARIA_SUSPECTS,COUNTRY,IDN,YEAR,2020,,,,,,,,,1 940 676,1940676,,,,2022-02-10T07:59:25Z,2020,2020-01-01,2020-12-31
28113307,MALARIA_SUSPECTS,COUNTRY,IND,YEAR,2010,,,,,,,,,119 279 429,119279429,,,,2022-02-10T07:59:25Z,2010,2010-01-01,2010-12-31
28113308,MALARIA_SUSPECTS,COUNTRY,IND,YEAR,2011,,,,,,,,,119 470 044,119470044,,,,2022-02-10T07:59:25Z,2011,2011-01-01,2011-12-31
28113309,MALARIA_SUSPECTS,COUNTRY,IND,YEAR,2012,,,,,,,,,109 044 798,109044798,,,,2022-02-10T07:59:25Z,2012,2012-01-01,2012-12-31
28113310,MALARIA_SUSPECTS,COUNTRY,IND,YEAR,2013,,,,,,,,,127 891 198,127891198,,,,2022-02-10T07:59:25Z,2013,2013-01-01,2013-12-31
28113311,MALARIA_SUSPECTS,COUNTRY,IND,YEAR,2014,,,,,,,,,138 628 331,138628331,,,,2022-02-10T07:59:25Z,2014,2014-01-01,2014-12-31
28113312,MALARIA_SUSPECTS,COUNTRY,IND,YEAR,2015,,,,,,,,,140 841 230,140841230,,,,2022-02-10T07:59:25Z,2015,2015-01-01,2015-12-31
28113313,MALARIA_SUSPECTS,COUNTRY,IND,YEAR,2016,,,,,,,,,144 539 608,144539608,,,,2022-02-10T07:59:25Z,2016,2016-01-01,2016-12-31
28113314,MALARIA_SUSPECTS,COUNTRY,IND,YEAR,2017,,,,,,,,,125 977 799,125977799,,,,2022-02-10T07:59:25Z,2017,2017-01-01,2017-12-31
28113315,MALARIA_SUSPECTS,COUNTRY,IND,YEAR,2018,,,,,,,,,124 613 482,124613482,,,,2022-02-10T07:59:25Z,2018,2018-01-01,2018-12-31
28113316,MALARIA_SUSPECTS,COUNTRY,IND,YEAR,2019,,,,,,,,,134 230 349,134230349,,,,2022-02-10T07:59:25Z,2019,2019-01-01,2019-12-31
28113317,MALARIA_SUSPECTS,COUNTRY,IND,YEAR,2020,,,,,,,,,97 177 024,97177024,,,,2022-02-10T07:59:25Z,2020,2020-01-01,2020-12-31
28113318,MALARIA_SUSPECTS,COUNTRY,LKA,YEAR,2010,,,,,,,,,1 001 107,1001107,,,,2022-02-10T07:59:25Z,2010,2010-01-01,2010-12-31
28113319,MALARIA_SUSPECTS,COUNTRY,LKA,YEAR,2011,,,,,,,,,985 060,985060,,,,2022-02-10T07:59:25Z,2011,2011-01-01,2011-12-31
28113320,MALARIA_SUSPECTS,COUNTRY,LKA,YEAR,2012,,,,,,,,,957 155,957155,,,,2022-02-10T07:59:25Z,2012,2012-01-01,2012-12-31
28113321,MALARIA_SUSPECTS,COUNTRY,LKA,YEAR,2013,,,,,,,,,1 249 846,1249846,,,,2022-02-10T07:59:25Z,2013,2013-01-01,2013-12-31
28113322,MALARIA_SUSPECTS,COUNTRY,LKA,YEAR,2014,,,,,,,,,1 078 884,1078884,,,,2022-02-10T07:59:25Z,2014,2014-01-01,2014-12-31
28113323,MALARIA_SUSPECTS,COUNTRY,LKA,YEAR,2015,,,,,,,,,1 157 366,1157366,,,,2022-02-10T07:59:25Z,2015,2015-01-01,2015-12-31
28113324,MALARIA_SUSPECTS,COUNTRY,LKA,YEAR,2016,,,,,,,,,1 090 743,1090743,,,,2022-02-10T07:59:25Z,2016,2016-01-01,2016-12-31
28113325,MALARIA_SUSPECTS,COUNTRY,LKA,YEAR,2017,,,,,,,,,1 104 333,1104333,,,,2022-02-10T07:59:25Z,2017,2017-01-01,2017-12-31
28113326,MALARIA_SUSPECTS,COUNTRY,LKA,YEAR,2018,,,,,,,,,1 149 897,1149897,,,,2022-02-10T07:59:25Z,2018,2018-01-01,2018-12-31
28113327,MALARIA_SUSPECTS,COUNTRY,LKA,YEAR,2019,,,,,,,,,1 185 659,1185659,,,,2022-02-10T07:59:25Z,2019,2019-01-01,2019-12-31
28113328,MALARIA_SUSPECTS,COUNTRY,LKA,YEAR,2020,,,,,,,,,820 210,820210,,,,2022-02-10T07:59:25Z,2020,2020-01-01,2020-12-31
28113329,MALARIA_SUSPECTS,COUNTRY,MMR,YEAR,2010,,,,,,,,,1 277 568,1277568,,,,2022-02-10T07:59:25Z,2010,2010-01-01,2010-12-31
28113330,MALARIA_SUSPECTS,COUNTRY,MMR,YEAR,2011,,,,,,,,,1 210 465,1210465,,,,2022-02-10T07:59:25Z,2011,2011-01-01,2011-12-31
28113331,MALARIA_SUSPECTS,COUNTRY,MMR,YEAR,2012,,,,,,,,,1 424 004,1424004,,,,2022-02-10T07:59:25Z,2012,2012-01-01,2012-12-31
28113332,MALARIA_SUSPECTS,COUNTRY,MMR,YEAR,2013,,,,,,,,,1 300 556,1300556,,,,2022-02-10T07:59:25Z,2013,2013-01-01,2013-12-31
28113333,MALARIA_SUSPECTS,COUNTRY,MMR,YEAR,2014,,,,,,,,,1 567 095,1567095,,,,2022-02-10T07:59:25Z,2014,2014-01-01,2014-12-31
28113334,MALARIA_SUSPECTS,COUNTRY,MMR,YEAR,2015,,,,,,,,,2 657 555,2657555,,,,2022-02-10T07:59:25Z,2015,2015-01-01,2015-12-31
28113335,MALARIA_SUSPECTS,COUNTRY,MMR,YEAR,2016,,,,,,,,,3 185 245,3185245,,,,2022-02-10T07:59:26Z,2016,2016-01-01,2016-12-31
28113336,MALARIA_SUSPECTS,COUNTRY,MMR,YEAR,2017,,,,,,,,,3 368 697,3368697,,,,2022-02-10T07:59:26Z,2017,2017-01-01,2017-12-31
28113337,MALARIA_SUSPECTS,COUNTRY,MMR,YEAR,2018,,,,,,,,,3 717 875,3717875,,,,2022-02-10T07:59:26Z,2018,2018-01-01,2018-12-31
28113338,MALARIA_SUSPECTS,COUNTRY,MMR,YEAR,2019,,,,,,,,,3 717 875,3717875,,,,2022-02-10T07:59:26Z,2019,2019-01-01,2019-12-31
28113339,MALARIA_SUSPECTS,COUNTRY,MMR,YEAR,2020,,,,,,,,,3 685 682,3685682,,,,2022-02-10T07:59:26Z,2020,2020-01-01,2020-12-31
28113340,MALARIA_SUSPECTS,COUNTRY,NPL,YEAR,2010,,,,,,,,,213 353,213353,,,,2022-02-10T07:59:26Z,2010,2010-01-01,2010-12-31
28113341,MALARIA_SUSPECTS,COUNTRY,NPL,YEAR,2011,,,,,,,,,188 702,188702,,,,2022-02-10T07:59:26Z,2011,2011-01-01,2011-12-31
28113342,MALARIA_SUSPECTS,COUNTRY,NPL,YEAR,2012,,,,,,,,,276 752,276752,,,,2022-02-10T07:59:26Z,2012,2012-01-01,2012-12-31
28113343,MALARIA_SUSPECTS,COUNTRY,NPL,YEAR,2013,,,,,,,,,168 687,168687,,,,2022-02-10T07:59:26Z,2013,2013-01-01,2013-12-31
28113344,MALARIA_SUSPECTS,COUNTRY,NPL,YEAR,2014,,,,,,,,,200 631,200631,,,,2022-02-10T07:59:26Z,2014,2014-01-01,2014-12-31
28113345,MALARIA_SUSPECTS,COUNTRY,NPL,YEAR,2015,,,,,,,,,131 654,131654,,,,2022-02-10T07:59:26Z,2015,2015-01-01,2015-12-31
28113346,MALARIA_SUSPECTS,COUNTRY,NPL,YEAR,2016,,,,,,,,,146 705,146705,,,,2022-02-10T07:59:26Z,2016,2016-01-01,2016-12-31
28113347,MALARIA_SUSPECTS,COUNTRY,NPL,YEAR,2017,,,,,,,,,263 510,263510,,,,2022-02-10T07:59:26Z,2017,2017-01-01,2017-12-31
28113348,MALARIA_SUSPECTS,COUNTRY,NPL,YEAR,2018,,,,,,,,,256 020,256020,,,,2022-02-10T07:59:26Z,2018,2018-01-01,2018-12-31
28113349,MALARIA_SUSPECTS,COUNTRY,NPL,YEAR,2019,,,,,,,,,224 726,224726,,,,2022-02-10T07:59:26Z,2019,2019-01-01,2019-12-31
28113350,MALARIA_SUSPECTS,COUNTRY,NPL,YEAR,2020,,,,,,,,,158 776,158776,,,,2022-02-10T07:59:26Z,2020,2020-01-01,2020-12-31
28113351,MALARIA_SUSPECTS,COUNTRY,PRK,YEAR,2010,,,,,,,,,27 019,27019,,,,2022-02-10T07:59:26Z,2010,2010-01-01,2010-12-31
28113352,MALARIA_SUSPECTS,COUNTRY,PRK,YEAR,2011,,,,,,,,,27 857,27857,,,,2022-02-10T07:59:26Z,2011,2011-01-01,2011-12-31
28113353,MALARIA_SUSPECTS,COUNTRY,PRK,YEAR,2012,,,,,,,,,40 925,40925,,,,2022-02-10T07:59:26Z,2012,2012-01-01,2012-12-31
28113354,MALARIA_SUSPECTS,COUNTRY,PRK,YEAR,2013,,,,,,,,,72 719,72719,,,,2022-02-10T07:59:26Z,2013,2013-01-01,2013-12-31
28113355,MALARIA_SUSPECTS,COUNTRY,PRK,YEAR,2014,,,,,,,,,38 878,38878,,,,2022-02-10T07:59:26Z,2014,2014-01-01,2014-12-31
28113356,MALARIA_SUSPECTS,COUNTRY,PRK,YEAR,2015,,,,,,,,,91 007,91007,,,,2022-02-10T07:59:26Z,2015,2015-01-01,2015-12-31
28113357,MALARIA_SUSPECTS,COUNTRY,PRK,YEAR,2016,,,,,,,,,205 807,205807,,,,2022-02-10T07:59:26Z,2016,2016-01-01,2016-12-31
28113358,MALARIA_SUSPECTS,COUNTRY,PRK,YEAR,2017,,,,,,,,,189 357,189357,,,,2022-02-10T07:59:26Z,2017,2017-01-01,2017-12-31
28113359,MALARIA_SUSPECTS,COUNTRY,PRK,YEAR,2018,,,,,,,,,685 704,685704,,,,2022-02-10T07:59:26Z,2018,2018-01-01,2018-12-31
28113360,MALARIA_SUSPECTS,COUNTRY,PRK,YEAR,2019,,,,,,,,,461 998,461998,,,,2022-02-10T07:59:26Z,2019,2019-01-01,2019-12-31
28113361,MALARIA_SUSPECTS,COUNTRY,PRK,YEAR,2020,,,,,,,,,357 778,357778,,,,2022-02-10T07:59:26Z,2020,2020-01-01,2020-12-31
28113362,MALARIA_SUSPECTS,COUNTRY,THA,YEAR,2010,,,,,,,,,1 777 977,1777977,,,,2022-02-10T07:59:26Z,2010,2010-01-01,2010-12-31
28113363,MALARIA_SUSPECTS,COUNTRY,THA,YEAR,2011,,,,,,,,,1 450 885,1450885,,,,2022-02-10T07:59:26Z,2011,2011-01-01,2011-12-31
28113364,MALARIA_SUSPECTS,COUNTRY,THA,YEAR,2012,,,,,,,,,1 272 324,1272324,,,,2022-02-10T07:59:26Z,2012,2012-01-01,2012-12-31
28113365,MALARIA_SUSPECTS,COUNTRY,THA,YEAR,2013,,,,,,,,,1 927 585,1927585,,,,2022-02-10T07:59:26Z,2013,2013-01-01,2013-12-31
28113366,MALARIA_SUSPECTS,COUNTRY,THA,YEAR,2014,,,,,,,,,1 833 061,1833061,,,,2022-02-10T07:59:26Z,2014,2014-01-01,2014-12-31
28113367,MALARIA_SUSPECTS,COUNTRY,THA,YEAR,2015,,,,,,,,,1 537 430,1537430,,,,2022-02-10T07:59:26Z,2015,2015-01-01,2015-12-31
28113368,MALARIA_SUSPECTS,COUNTRY,THA,YEAR,2016,,,,,,,,,1 619 174,1619174,,,,2022-02-10T07:59:26Z,2016,2016-01-01,2016-12-31
28113369,MALARIA_SUSPECTS,COUNTRY,THA,YEAR,2017,,,,,,,,,1 268 976,1268976,,,,2022-02-10T07:59:26Z,2017,2017-01-01,2017-12-31
28113370,MALARIA_SUSPECTS,COUNTRY,THA,YEAR,2018,,,,,,,,,976 482,976482,,,,2022-02-10T07:59:26Z,2018,2018-01-01,2018-12-31
28113371,MALARIA_SUSPECTS,COUNTRY,THA,YEAR,2019,,,,,,,,,937 053,937053,,,,2022-02-10T07:59:26Z,2019,2019-01-01,2019-12-31
28113372,MALARIA_SUSPECTS,COUNTRY,THA,YEAR,2020,,,,,,,,,800 012,800012,,,,2022-02-10T07:59:26Z,2020,2020-01-01,2020-12-31
28113373,MALARIA_SUSPECTS,COUNTRY,TLS,YEAR,2010,,,,,,,,,266 386,266386,,,,2022-02-10T07:59:26Z,2010,2010-01-01,2010-12-31
28113374,MALARIA_SUSPECTS,COUNTRY,TLS,YEAR,2011,,,,,,,,,225 858,225858,,,,2022-02-10T07:59:26Z,2011,2011-01-01,2011-12-31
28113375,MALARIA_SUSPECTS,COUNTRY,TLS,YEAR,2012,,,,,,,,,193 695,193695,,,,2022-02-10T07:59:26Z,2012,2012-01-01,2012-12-31
28113376,MALARIA_SUSPECTS,COUNTRY,TLS,YEAR,2013,,,,,,,,,208 064,208064,,,,2022-02-10T07:59:26Z,2013,2013-01-01,2013-12-31
28113377,MALARIA_SUSPECTS,COUNTRY,TLS,YEAR,2014,,,,,,,,,135 053,135053,,,,2022-02-10T07:59:26Z,2014,2014-01-01,2014-12-31
28113378,MALARIA_SUSPECTS,COUNTRY,TLS,YEAR,2015,,,,,,,,,121 054,121054,,,,2022-02-10T07:59:26Z,2015,2015-01-01,2015-12-31
28113379,MALARIA_SUSPECTS,COUNTRY,TLS,YEAR,2016,,,,,,,,,150 333,150333,,,,2022-02-10T07:59:26Z,2016,2016-01-01,2016-12-31
28113380,MALARIA_SUSPECTS,COUNTRY,TLS,YEAR,2017,,,,,,,,,129 175,129175,,,,2022-02-10T07:59:26Z,2017,2017-01-01,2017-12-31
28113381,MALARIA_SUSPECTS,COUNTRY,TLS,YEAR,2018,,,,,,,,,154 816,154816,,,,2022-02-10T07:59:26Z,2018,2018-01-01,2018-12-31
28113382,MALARIA_SUSPECTS,COUNTRY,TLS,YEAR,2019,,,,,,,,,181 676,181676,,,,2022-02-10T07:59:26Z,2019,2019-01-01,2019-12-31
28113383,MALARIA_SUSPECTS,COUNTRY,TLS,YEAR,2020,,,,,,,,,138 870,138870,,,,2022-02-10T07:59:26Z,2020,2020-01-01,2020-12-31
28113384,MALARIA_SUSPECTS,COUNTRY,CHN,YEAR,2010,,,,,,,,,7 118 649,7118649,,,,2022-02-10T07:59:26Z,2010,2010-01-01,2010-12-31
28113385,MALARIA_SUSPECTS,COUNTRY,CHN,YEAR,2011,,,,,,,,,9 190 401,9190401,,,,2022-02-10T07:59:26Z,2011,2011-01-01,2011-12-31
28113386,MALARIA_SUSPECTS,COUNTRY,CHN,YEAR,2012,,,,,,,,,6 918 770,6918770,,,,2022-02-10T07:59:26Z,2012,2012-01-01,2012-12-31
28113387,MALARIA_SUSPECTS,COUNTRY,CHN,YEAR,2013,,,,,,,,,5 555 001,5555001,,,,2022-02-10T07:59:26Z,2013,2013-01-01,2013-12-31
28113388,MALARIA_SUSPECTS,COUNTRY,CHN,YEAR,2014,,,,,,,,,4 403 633,4403633,,,,2022-02-10T07:59:26Z,2014,2014-01-01,2014-12-31
28113389,MALARIA_SUSPECTS,COUNTRY,CHN,YEAR,2015,,,,,,,,,4 052 616,4052616,,,,2022-02-10T07:59:26Z,2015,2015-01-01,2015-12-31
28113390,MALARIA_SUSPECTS,COUNTRY,CHN,YEAR,2016,,,,,,,,,3 194 915,3194915,,,,2022-02-10T07:59:26Z,2016,2016-01-01,2016-12-31
28113391,MALARIA_SUSPECTS,COUNTRY,CHN,YEAR,2017,,,,,,,,,2 409 289,2409289,,,,2022-02-10T07:59:26Z,2017,2017-01-01,2017-12-31
28113392,MALARIA_SUSPECTS,COUNTRY,CHN,YEAR,2018,,,,,,,,,1 904 290,1904290,,,,2022-02-10T07:59:26Z,2018,2018-01-01,2018-12-31
28113393,MALARIA_SUSPECTS,COUNTRY,CHN,YEAR,2019,,,,,,,,,1 680 801,1680801,,,,2022-02-10T07:59:26Z,2019,2019-01-01,2019-12-31
28113394,MALARIA_SUSPECTS,COUNTRY,CHN,YEAR,2020,,,,,,,,,1 274 340,1274340,,,,2022-02-10T07:59:26Z,2020,2020-01-01,2020-12-31
28113395,MALARIA_SUSPECTS,COUNTRY,KHM,YEAR,2010,,,,,,,,,411 104,411104,,,,2022-02-10T07:59:26Z,2010,2010-01-01,2010-12-31
28113396,MALARIA_SUSPECTS,COUNTRY,KHM,YEAR,2011,,,,,,,,,356 606,356606,,,,2022-02-10T07:59:26Z,2011,2011-01-01,2011-12-31
28113397,MALARIA_SUSPECTS,COUNTRY,KHM,YEAR,2012,,,,,,,,,300 344,300344,,,,2022-02-10T07:59:26Z,2012,2012-01-01,2012-12-31
28113398,MALARIA_SUSPECTS,COUNTRY,KHM,YEAR,2013,,,,,,,,,207 483,207483,,,,2022-02-10T07:59:26Z,2013,2013-01-01,2013-12-31
28113399,MALARIA_SUSPECTS,COUNTRY,KHM,YEAR,2014,,,,,,,,,356 027,356027,,,,2022-02-10T07:59:26Z,2014,2014-01-01,2014-12-31
28113400,MALARIA_SUSPECTS,COUNTRY,KHM,YEAR,2015,,,,,,,,,332 613,332613,,,,2022-02-10T07:59:26Z,2015,2015-01-01,2015-12-31
28113401,MALARIA_SUSPECTS,COUNTRY,KHM,YEAR,2016,,,,,,,,,298 108,298108,,,,2022-02-10T07:59:26Z,2016,2016-01-01,2016-12-31
28113402,MALARIA_SUSPECTS,COUNTRY,KHM,YEAR,2017,,,,,,,,,376 702,376702,,,,2022-02-10T07:59:26Z,2017,2017-01-01,2017-12-31
28113403,MALARIA_SUSPECTS,COUNTRY,KHM,YEAR,2018,,,,,,,,,282 295,282295,,,,2022-02-10T07:59:27Z,2018,2018-01-01,2018-12-31
28113404,MALARIA_SUSPECTS,COUNTRY,KHM,YEAR,2019,,,,,,,,,596 009,596009,,,,2022-02-10T07:59:27Z,2019,2019-01-01,2019-12-31
28113405,MALARIA_SUSPECTS,COUNTRY,KHM,YEAR,2020,,,,,,,,,1 354 564,1354564,,,,2022-02-10T07:59:27Z,2020,2020-01-01,2020-12-31
28113406,MALARIA_SUSPECTS,COUNTRY,KOR,YEAR,2016,,,,,,,,,673,673,,,,2022-02-10T07:59:27Z,2016,2016-01-01,2016-12-31
28113407,MALARIA_SUSPECTS,COUNTRY,KOR,YEAR,2017,,,,,,,,,515,515,,,,2022-02-10T07:59:27Z,2017,2017-01-01,2017-12-31
28113408,MALARIA_SUSPECTS,COUNTRY,KOR,YEAR,2018,,,,,,,,,576,576,,,,2022-02-10T07:59:27Z,2018,2018-01-01,2018-12-31
28113409,MALARIA_SUSPECTS,COUNTRY,KOR,YEAR,2019,,,,,,,,,559,559,,,,2022-02-10T07:59:27Z,2019,2019-01-01,2019-12-31
28113410,MALARIA_SUSPECTS,COUNTRY,KOR,YEAR,2020,,,,,,,,,434,434,,,,2022-02-10T07:59:27Z,2020,2020-01-01,2020-12-31
28113411,MALARIA_SUSPECTS,COUNTRY,LAO,YEAR,2010,,,,,,,,,340 119,340119,,,,2022-02-10T07:59:27Z,2010,2010-01-01,2010-12-31
28113412,MALARIA_SUSPECTS,COUNTRY,LAO,YEAR,2011,,,,,,,,,244 956,244956,,,,2022-02-10T07:59:27Z,2011,2011-01-01,2011-12-31
28113413,MALARIA_SUSPECTS,COUNTRY,LAO,YEAR,2012,,,,,,,,,336 783,336783,,,,2022-02-10T07:59:27Z,2012,2012-01-01,2012-12-31
28113414,MALARIA_SUSPECTS,COUNTRY,LAO,YEAR,2013,,,,,,,,,359 143,359143,,,,2022-02-10T07:59:27Z,2013,2013-01-01,2013-12-31
28113415,MALARIA_SUSPECTS,COUNTRY,LAO,YEAR,2014,,,,,,,,,313 859,313859,,,,2022-02-10T07:59:27Z,2014,2014-01-01,2014-12-31
28113416,MALARIA_SUSPECTS,COUNTRY,LAO,YEAR,2015,,,,,,,,,284 361,284361,,,,2022-02-10T07:59:27Z,2015,2015-01-01,2015-12-31
28113417,MALARIA_SUSPECTS,COUNTRY,LAO,YEAR,2016,,,,,,,,,240 505,240505,,,,2022-02-10T07:59:27Z,2016,2016-01-01,2016-12-31
28113418,MALARIA_SUSPECTS,COUNTRY,LAO,YEAR,2017,,,,,,,,,234 365,234365,,,,2022-02-10T07:59:27Z,2017,2017-01-01,2017-12-31
28113419,MALARIA_SUSPECTS,COUNTRY,LAO,YEAR,2018,,,,,,,,,287 984,287984,,,,2022-02-10T07:59:27Z,2018,2018-01-01,2018-12-31
28113420,MALARIA_SUSPECTS,COUNTRY,LAO,YEAR,2019,,,,,,,,,567 650,567650,,,,2022-02-10T07:59:27Z,2019,2019-01-01,2019-12-31
28113421,MALARIA_SUSPECTS,COUNTRY,LAO,YEAR,2020,,,,,,,,,576 848,576848,,,,2022-02-10T07:59:27Z,2020,2020-01-01,2020-12-31
28113422,MALARIA_SUSPECTS,COUNTRY,MYS,YEAR,2010,,,,,,,,,1 619 074,1619074,,,,2022-02-10T07:59:27Z,2010,2010-01-01,2010-12-31
28113423,MALARIA_SUSPECTS,COUNTRY,MYS,YEAR,2011,,,,,,,,,1 600 439,1600439,,,,2022-02-10T07:59:27Z,2011,2011-01-01,2011-12-31
28113424,MALARIA_SUSPECTS,COUNTRY,MYS,YEAR,2012,,,,,,,,,1 566 872,1566872,,,,2022-02-10T07:59:27Z,2012,2012-01-01,2012-12-31
28113425,MALARIA_SUSPECTS,COUNTRY,MYS,YEAR,2013,,,,,,,,,1 576 012,1576012,,,,2022-02-10T07:59:27Z,2013,2013-01-01,2013-12-31
28113426,MALARIA_SUSPECTS,COUNTRY,MYS,YEAR,2014,,,,,,,,,1 443 958,1443958,,,,2022-02-10T07:59:27Z,2014,2014-01-01,2014-12-31
28113427,MALARIA_SUSPECTS,COUNTRY,MYS,YEAR,2015,,,,,,,,,1 066 518,1066518,,,,2022-02-10T07:59:27Z,2015,2015-01-01,2015-12-31
28113428,MALARIA_SUSPECTS,COUNTRY,MYS,YEAR,2016,,,,,,,,,1 153 155,1153155,,,,2022-02-10T07:59:27Z,2016,2016-01-01,2016-12-31
28113429,MALARIA_SUSPECTS,COUNTRY,MYS,YEAR,2017,,,,,,,,,1 046 223,1046223,,,,2022-02-10T07:59:27Z,2017,2017-01-01,2017-12-31
28113430,MALARIA_SUSPECTS,COUNTRY,MYS,YEAR,2018,,,,,,,,,1 070 356,1070356,,,,2022-02-10T07:59:27Z,2018,2018-01-01,2018-12-31
28113431,MALARIA_SUSPECTS,COUNTRY,MYS,YEAR,2019,,,,,,,,,1 072 252,1072252,,,,2022-02-10T07:59:27Z,2019,2019-01-01,2019-12-31
28113432,MALARIA_SUSPECTS,COUNTRY,MYS,YEAR,2020,,,,,,,,,901 799,901799,,,,2022-02-10T07:59:27Z,2020,2020-01-01,2020-12-31
28113433,MALARIA_SUSPECTS,COUNTRY,PHL,YEAR,2010,,,,,,,,,314 788,314788,,,,2022-02-10T07:59:27Z,2010,2010-01-01,2010-12-31
28113434,MALARIA_SUSPECTS,COUNTRY,PHL,YEAR,2011,,,,,,,,,329 665,329665,,,,2022-02-10T07:59:27Z,2011,2011-01-01,2011-12-31
28113435,MALARIA_SUSPECTS,COUNTRY,PHL,YEAR,2012,,,,,,,,,360 126,360126,,,,2022-02-10T07:59:27Z,2012,2012-01-01,2012-12-31
28113436,MALARIA_SUSPECTS,COUNTRY,PHL,YEAR,2013,,,,,,,,,353 823,353823,,,,2022-02-10T07:59:27Z,2013,2013-01-01,2013-12-31
28113437,MALARIA_SUSPECTS,COUNTRY,PHL,YEAR,2014,,,,,,,,,339 319,339319,,,,2022-02-10T07:59:27Z,2014,2014-01-01,2014-12-31
28113438,MALARIA_SUSPECTS,COUNTRY,PHL,YEAR,2015,,,,,,,,,315 010,315010,,,,2022-02-10T07:59:27Z,2015,2015-01-01,2015-12-31
28113439,MALARIA_SUSPECTS,COUNTRY,PHL,YEAR,2016,,,,,,,,,321 848,321848,,,,2022-02-10T07:59:27Z,2016,2016-01-01,2016-12-31
28113440,MALARIA_SUSPECTS,COUNTRY,PHL,YEAR,2017,,,,,,,,,398 759,398759,,,,2022-02-10T07:59:27Z,2017,2017-01-01,2017-12-31
28113441,MALARIA_SUSPECTS,COUNTRY,PHL,YEAR,2018,,,,,,,,,443 997,443997,,,,2022-02-10T07:59:27Z,2018,2018-01-01,2018-12-31
28113442,MALARIA_SUSPECTS,COUNTRY,PHL,YEAR,2019,,,,,,,,,343 174,343174,,,,2022-02-10T07:59:27Z,2019,2019-01-01,2019-12-31
28113443,MALARIA_SUSPECTS,COUNTRY,PHL,YEAR,2020,,,,,,,,,235 560,235560,,,,2022-02-10T07:59:27Z,2020,2020-01-01,2020-12-31
28113444,MALARIA_SUSPECTS,COUNTRY,PNG,YEAR,2010,,,,,,,,,1 505 393,1505393,,,,2022-02-10T07:59:27Z,2010,2010-01-01,2010-12-31
28113445,MALARIA_SUSPECTS,COUNTRY,PNG,YEAR,2011,,,,,,,,,1 279 140,1279140,,,,2022-02-10T07:59:27Z,2011,2011-01-01,2011-12-31
28113446,MALARIA_SUSPECTS,COUNTRY,PNG,YEAR,2012,,,,,,,,,1 113 528,1113528,,,,2022-02-10T07:59:27Z,2012,2012-01-01,2012-12-31
28113447,MALARIA_SUSPECTS,COUNTRY,PNG,YEAR,2013,,,,,,,,,1 520 167,1520167,,,,2022-02-10T07:59:27Z,2013,2013-01-01,2013-12-31
28113448,MALARIA_SUSPECTS,COUNTRY,PNG,YEAR,2014,,,,,,,,,1 015 615,1015615,,,,2022-02-10T07:59:27Z,2014,2014-01-01,2014-12-31
28113449,MALARIA_SUSPECTS,COUNTRY,PNG,YEAR,2015,,,,,,,,,996 660,996660,,,,2022-02-10T07:59:27Z,2015,2015-01-01,2015-12-31
28113450,MALARIA_SUSPECTS,COUNTRY,PNG,YEAR,2016,,,,,,,,,1 246 456,1246456,,,,2022-02-10T07:59:27Z,2016,2016-01-01,2016-12-31
28113451,MALARIA_SUSPECTS,COUNTRY,PNG,YEAR,2017,,,,,,,,,1 432 082,1432082,,,,2022-02-10T07:59:27Z,2017,2017-01-01,2017-12-31
28113452,MALARIA_SUSPECTS,COUNTRY,PNG,YEAR,2018,,,,,,,,,1 513 776,1513776,,,,2022-02-10T07:59:27Z,2018,2018-01-01,2018-12-31
28113453,MALARIA_SUSPECTS,COUNTRY,PNG,YEAR,2019,,,,,,,,,1 279 574,1279574,,,,2022-02-10T07:59:27Z,2019,2019-01-01,2019-12-31
28113454,MALARIA_SUSPECTS,COUNTRY,PNG,YEAR,2020,,,,,,,,,1 589 675,1589675,,,,2022-02-10T07:59:27Z,2020,2020-01-01,2020-12-31
28113455,MALARIA_SUSPECTS,COUNTRY,SLB,YEAR,2010,,,,,,,,,284 931,284931,,,,2022-02-10T07:59:27Z,2010,2010-01-01,2010-12-31
28113456,MALARIA_SUSPECTS,COUNTRY,SLB,YEAR,2011,,,,,,,,,254 506,254506,,,,2022-02-10T07:59:27Z,2011,2011-01-01,2011-12-31
